Laptop ID,Laptop Model,Laptop Status,Fan Faulty,Disk Usage (%),CPU Usage (%),Memory Usage (%),Manufacturer,Processor Type,Screen Size (inch),Battery Capacity (Wh),Number of USB Ports,Graphics Card,Bluetooth,Wi-Fi,Touch Screen,Weight (kg),Target
bb251d33-7206-471b-994a-6075d1bd050b,Laptop Model C,Offline,0,12.31,53.6,34.36,Dell,Intel Core i5,15,40,4,Integrated Graphics,Yes,No,No,2.18,0
0be4b45e-cd15-43e0-b23b-bd4cd5a4447c,Laptop Model C,Active,0,26.73,70.75,75.94,Lenovo,AMD Ryzen 7,14,70,4,Integrated Graphics,Yes,Yes,No,2.48,0
019c8b69-67fb-4e50-8917-a287899fb222,Laptop Model B,Offline,0,86.55,28.43,48.07,Dell,Intel Core i7,14,50,2,Integrated Graphics,Yes,Yes,No,2.29,1
f317a5ad-8efb-43ea-998c-d4ba3b217549,Laptop Model A,Offline,1,44.53,13.76,82.54,Asus,Intel Core i7,13,40,3,NVIDIA GeForce GTX 1650,No,No,No,1.35,1
80a7d79d-6d8b-4202-9ac0-a7814bdec77f,Laptop Model A,Active,1,36.52,58.99,79.27,Asus,Intel Core i5,15,40,3,Integrated Graphics,Yes,No,No,1.68,1
4ad17034-2c33-4796-8408-7b046e5c2f25,Laptop Model A,Offline,0,54.65,28.33,28.02,HP,Intel Core i5,13,60,4,Integrated Graphics,No,No,Yes,1.45,0
4f5bb05d-fac2-42d4-92a1-c991eeaeac05,Laptop Model C,Active,0,51.47,73.65,24.41,HP,Intel Core i5,13,70,4,Integrated Graphics,No,Yes,No,2.17,0
5bb52212-2c58-4e37-8dcb-20944e29c3a0,Laptop Model C,Active,1,67.42,28.21,62.2,HP,Intel Core i7,14,60,3,NVIDIA GeForce GTX 1650,Yes,No,Yes,2.12,1
f5635c22-9aaf-4a21-8b46-b0f26048b146,Laptop Model A,Active,1,26.48,17.28,73.88,Lenovo,Intel Core i5,17,50,2,Integrated Graphics,No,Yes,Yes,1.95,1
ef4696c4-3f10-4d75-b2a3-423ef1a3fd16,Laptop Model C,Active,1,48.99,77.47,25.85,Lenovo,Intel Core i7,14,60,4,NVIDIA GeForce GTX 1650,No,Yes,No,1.59,1
2f84d5b8-66ea-4de5-bace-dae10f359695,Laptop Model A,Active,0,29.24,83.3,39.14,HP,AMD Ryzen 7,13,50,3,NVIDIA GeForce GTX 1650,No,No,Yes,2.06,1
e97beecd-ae83-4332-8de0-4a2539ad42c5,Laptop Model B,Active,1,19.69,51.89,37.33,Dell,AMD Ryzen 7,15,50,3,NVIDIA GeForce GTX 1650,Yes,No,Yes,1.43,1
e0b51a23-74bd-4345-b790-9463621cfe70,Laptop Model B,Offline,0,31.11,48.72,37.17,Asus,Intel Core i5,13,70,3,Integrated Graphics,No,No,No,1.83,0
46818f82-0eab-44e2-be35-9fbe4a7a7d16,Laptop Model B,Offline,1,37.03,18.79,18.89,Asus,Intel Core i5,17,60,2,NVIDIA GeForce GTX 1650,Yes,No,Yes,1.41,1
faca38d7-54ec-441f-a1b5-94cb30a752fd,Laptop Model A,Offline,0,38.42,15.77,66.69,Lenovo,Intel Core i7,14,60,3,Integrated Graphics,No,Yes,No,2.16,0
da12573a-2779-440e-b6d9-bcb712205e26,Laptop Model A,Offline,0,19.49,80.7,32.09,Dell,Intel Core i7,14,70,4,Integrated Graphics,Yes,No,Yes,1.06,1
f701ae5f-36f0-4123-9f80-bb4ded2304ee,Laptop Model B,Active,0,30.28,80.75,15.56,Lenovo,Intel Core i5,15,50,4,Integrated Graphics,Yes,No,Yes,2.41,1
9d17efc8-1c94-41a2-8b97-2753f89418f8,Laptop Model B,Offline,0,48.49,48.75,83.84,Dell,Intel Core i5,17,70,4,NVIDIA GeForce GTX 1650,Yes,Yes,No,1.31,0
a3959436-210c-4e2b-a899-074e0599f42c,Laptop Model A,Active,0,32.94,51.02,40.13,Dell,AMD Ryzen 7,13,50,4,Integrated Graphics,Yes,No,Yes,1.34,0
66d398b8-8b3d-4172-8ab0-e4b73bfe39e4,Laptop Model C,Active,1,64.64,43.0,55.86,Asus,AMD Ryzen 7,14,40,3,Integrated Graphics,No,No,Yes,1.01,1
b47b9618-626b-45db-a025-9384238be30d,Laptop Model B,Active,0,65.02,89.39,22.61,Dell,Intel Core i7,15,60,2,Integrated Graphics,No,No,Yes,2.23,1
8d0e725b-9b0d-4988-964d-e2e28ce70482,Laptop Model A,Active,1,79.19,69.4,58.85,Dell,Intel Core i7,17,60,2,Integrated Graphics,Yes,Yes,No,2.36,1
231ba05e-0653-4bce-892c-1307afbac943,Laptop Model A,Offline,0,24.26,25.23,65.98,Dell,AMD Ryzen 7,14,50,3,NVIDIA GeForce GTX 1650,Yes,Yes,No,1.15,0
1591f25e-88bc-44e9-b88e-bebc4e60dd1d,Laptop Model B,Offline,0,61.64,23.56,34.89,Lenovo,Intel Core i5,13,70,2,Integrated Graphics,Yes,Yes,Yes,2.09,0
b0351599-6e47-49d7-ae64-f7775a1c7d62,Laptop Model B,Active,1,61.93,65.56,26.65,Asus,AMD Ryzen 7,14,40,4,Integrated Graphics,Yes,No,No,1.54,1
8025445a-dc40-4751-a23f-9bcdd302bcfc,Laptop Model A,Active,1,61.18,85.5,77.2,Dell,Intel Core i7,14,70,4,NVIDIA GeForce GTX 1650,No,No,No,2.45,1
732febb4-e012-420a-a2d4-99e605b973b4,Laptop Model C,Offline,0,76.45,32.52,39.48,Dell,AMD Ryzen 7,15,50,3,Integrated Graphics,Yes,Yes,No,2.27,0
63cd3767-99c9-4842-a02c-ceef027641d1,Laptop Model A,Active,1,72.1,85.98,84.88,Dell,Intel Core i7,17,40,4,NVIDIA GeForce GTX 1650,Yes,No,Yes,2.37,1
69d7ca27-24b4-4a15-87d2-00cba4ce2cb0,Laptop Model B,Offline,0,66.09,61.44,56.29,Dell,Intel Core i7,13,60,4,Integrated Graphics,No,Yes,Yes,1.58,0
7b32e923-0391-41ef-b3fb-0cefa06fb7d0,Laptop Model A,Active,1,77.11,90.61,58.32,Dell,Intel Core i7,13,60,4,NVIDIA GeForce GTX 1650,Yes,No,Yes,2.41,1
629cce42-bc4c-4ae6-a01a-8eadf9f3c948,Laptop Model C,Active,0,78.52,69.43,16.78,HP,AMD Ryzen 7,15,40,3,Integrated Graphics,No,No,No,2.45,0
6f7401b7-b459-4226-a46c-bda763c9e5c1,Laptop Model C,Active,0,87.06,70.44,86.93,Lenovo,Intel Core i7,13,50,2,NVIDIA GeForce GTX 1650,Yes,No,Yes,1.2,1
e6c4debb-a26f-41cf-b34e-9cef933ddf4d,Laptop Model A,Offline,0,25.51,14.28,46.51,HP,Intel Core i5,13,70,4,Integrated Graphics,Yes,Yes,No,2.26,0
0777b0bf-3084-4cee-8f59-db9bbb4ba239,Laptop Model B,Active,0,76.63,31.89,81.88,Lenovo,AMD Ryzen 7,15,70,2,Integrated Graphics,No,No,Yes,2.32,0
b628466a-56e9-4213-9a15-e880f4897047,Laptop Model C,Active,1,73.54,16.4,71.21,Asus,Intel Core i7,13,70,3,NVIDIA GeForce GTX 1650,Yes,No,No,1.74,1
afb99e74-d930-44e8-b6c5-ad325e7a37f5,Laptop Model A,Offline,0,41.48,55.72,88.09,Asus,AMD Ryzen 7,14,70,2,NVIDIA GeForce GTX 1650,No,No,Yes,2.5,0
96454d10-f411-46ff-8751-90a32732b772,Laptop Model A,Active,0,70.37,10.29,51.55,Lenovo,AMD Ryzen 7,17,60,4,Integrated Graphics,No,Yes,Yes,2.05,0
19005ccd-d018-4a47-9a72-4a4941824bf7,Laptop Model A,Active,1,52.82,94.49,43.07,Asus,Intel Core i7,13,50,3,Integrated Graphics,No,Yes,Yes,2.37,1
5dbb7934-b3b5-4e8d-a091-51f252e7af16,Laptop Model A,Active,0,56.59,89.54,74.37,Dell,Intel Core i5,15,40,2,NVIDIA GeForce GTX 1650,Yes,No,No,1.56,1
e934df9b-bd4d-480f-ac41-87b9f84ce7ea,Laptop Model C,Offline,0,53.99,30.69,72.44,Asus,Intel Core i7,15,60,3,NVIDIA GeForce GTX 1650,No,No,No,2.48,0
9e950e88-172d-4baa-b5de-398da8c3e07b,Laptop Model B,Offline,1,91.56,22.87,92.05,Dell,Intel Core i7,13,60,3,NVIDIA GeForce GTX 1650,No,Yes,Yes,2.49,1
bcd1b236-fef0-450e-9afc-fb7249ff09da,Laptop Model B,Active,1,53.39,34.81,66.94,Dell,AMD Ryzen 7,13,70,4,Integrated Graphics,Yes,No,Yes,2.04,1
977cd8d6-e8ef-44d8-b8be-21f09dacc723,Laptop Model C,Offline,0,16.33,68.41,21.61,Asus,AMD Ryzen 7,17,50,4,NVIDIA GeForce GTX 1650,Yes,Yes,Yes,2.31,0
98788a03-713f-4df2-97fd-c83b7e8f7a56,Laptop Model B,Offline,1,15.53,92.65,82.15,Dell,AMD Ryzen 7,13,40,4,NVIDIA GeForce GTX 1650,Yes,No,Yes,1.33,1
5bb6762e-eb92-4efe-a7dc-76b9dfa4c5de,Laptop Model A,Offline,0,89.86,86.19,84.91,HP,AMD Ryzen 7,14,60,4,NVIDIA GeForce GTX 1650,No,No,Yes,1.1,1
58d5e9fb-56e1-4950-9b3c-9021cf60d889,Laptop Model A,Active,1,25.21,71.41,54.68,HP,Intel Core i5,14,50,4,Integrated Graphics,No,Yes,No,1.06,1
54240db5-164a-4afd-a733-d8152ef4c911,Laptop Model C,Offline,0,57.97,21.92,20.22,HP,AMD Ryzen 7,14,40,4,NVIDIA GeForce GTX 1650,Yes,Yes,Yes,2.47,0
dc3bdd9e-a5dd-4bbe-bbce-ac80679a745d,Laptop Model B,Offline,0,62.25,63.15,37.01,Asus,Intel Core i5,17,40,4,Integrated Graphics,Yes,Yes,No,1.08,0
36f82879-f9bc-4df0-95bf-9c31e51e304f,Laptop Model C,Active,0,80.07,76.1,71.23,HP,AMD Ryzen 7,15,70,2,Integrated Graphics,No,Yes,No,2.09,1
bce7a9ff-c9f8-4add-bf3c-eb3c3f656fad,Laptop Model B,Offline,0,91.45,77.36,15.65,Dell,Intel Core i5,13,60,2,Integrated Graphics,No,No,No,1.35,1
8d6134c1-dc3e-4a5b-bd1e-35ba94dbeebf,Laptop Model B,Active,1,55.92,36.11,45.23,Asus,Intel Core i7,17,40,2,Integrated Graphics,No,No,No,2.08,1
612ac2d8-ec82-405a-b758-4eb8bffcf3f8,Laptop Model B,Offline,1,73.89,18.06,19.75,HP,Intel Core i5,14,40,3,Integrated Graphics,No,No,No,1.37,1
e4cf0a58-fa07-4a9f-b28a-4f45041e056a,Laptop Model C,Active,0,47.68,93.83,27.9,HP,AMD Ryzen 7,13,50,2,NVIDIA GeForce GTX 1650,Yes,No,No,1.57,1
710df9cf-a445-4673-a2d1-54faf7fb7165,Laptop Model B,Active,0,86.32,54.04,55.16,Dell,AMD Ryzen 7,17,70,4,NVIDIA GeForce GTX 1650,No,No,No,1.08,1
f496b0d2-8da6-44d9-bad4-b24e2c2827d1,Laptop Model C,Active,1,70.53,62.12,30.88,Lenovo,AMD Ryzen 7,15,70,2,NVIDIA GeForce GTX 1650,No,Yes,Yes,1.0,1
7e125654-7d3d-4f34-a339-7f58a4c19a3b,Laptop Model A,Offline,1,46.94,77.26,93.39,HP,Intel Core i5,13,60,4,NVIDIA GeForce GTX 1650,No,No,No,1.7,1
313ad432-cb45-4265-9e5e-1c1d8e4395d2,Laptop Model A,Active,0,58.06,86.3,47.98,HP,AMD Ryzen 7,13,40,2,Integrated Graphics,No,Yes,Yes,2.17,1
84163efa-6b45-4373-bbba-158ec35fdc27,Laptop Model C,Offline,0,49.68,58.8,26.09,Asus,AMD Ryzen 7,15,50,4,NVIDIA GeForce GTX 1650,No,No,No,2.06,0
1928f7bc-bc0a-412b-a1ce-e3994e241fbe,Laptop Model C,Offline,1,42.47,78.62,39.49,Asus,Intel Core i5,15,50,3,NVIDIA GeForce GTX 1650,Yes,No,No,1.7,1
722af6ac-50a3-4025-80e7-84c85fc49dbe,Laptop Model B,Offline,1,49.18,91.74,55.41,Dell,Intel Core i5,17,40,3,Integrated Graphics,No,No,No,1.06,1
a079648e-69af-4e66-948f-b3f8eff3df02,Laptop Model B,Active,1,49.89,43.36,51.8,Asus,Intel Core i5,13,70,2,NVIDIA GeForce GTX 1650,Yes,No,Yes,1.47,1
df2ee4d9-6938-4dc3-936c-454564f16171,Laptop Model B,Active,1,76.03,12.62,75.68,Asus,AMD Ryzen 7,15,60,3,NVIDIA GeForce GTX 1650,Yes,Yes,Yes,1.61,1
fc1f7039-1687-4613-8533-fef811703a36,Laptop Model A,Offline,0,14.73,77.35,20.72,Asus,AMD Ryzen 7,13,60,4,NVIDIA GeForce GTX 1650,No,Yes,Yes,1.76,0
28aed55e-fdce-459c-a828-e9903e638c56,Laptop Model A,Active,1,93.18,41.78,61.9,Asus,Intel Core i7,15,70,4,NVIDIA GeForce GTX 1650,Yes,Yes,Yes,1.74,1
cd948654-c9ec-451f-ac25-3d1384e4192f,Laptop Model B,Offline,1,11.56,38.07,10.54,Asus,Intel Core i7,17,50,4,NVIDIA GeForce GTX 1650,No,No,No,1.52,1
52a616e4-7764-493a-afb0-e2b9cfd7a74c,Laptop Model B,Active,1,35.26,17.54,83.05,HP,Intel Core i7,17,60,3,Integrated Graphics,Yes,Yes,No,1.25,1
acb59e87-a8ee-42cb-93b1-dcbc1e1b5f2d,Laptop Model C,Active,1,17.53,24.53,51.1,Dell,Intel Core i7,14,40,2,NVIDIA GeForce GTX 1650,Yes,Yes,Yes,1.1,1
e3caf840-ebb4-4fc2-9b46-4695b50a4897,Laptop Model A,Active,1,74.17,37.54,92.06,Dell,Intel Core i7,13,60,3,NVIDIA GeForce GTX 1650,No,Yes,Yes,1.75,1
0b666714-dc28-42ce-831e-3eb2a739bcbf,Laptop Model A,Active,1,64.45,90.79,42.81,Dell,Intel Core i7,17,70,3,NVIDIA GeForce GTX 1650,No,Yes,Yes,1.6,1
394b9185-e433-4fdd-9c73-6ff32441b5a6,Laptop Model A,Active,1,53.21,20.56,66.09,Dell,Intel Core i5,15,70,2,NVIDIA GeForce GTX 1650,No,Yes,Yes,1.38,1
22cbc971-872b-40fa-b649-693c6cd9e8d2,Laptop Model A,Active,1,94.89,49.22,33.3,Asus,Intel Core i7,17,40,4,NVIDIA GeForce GTX 1650,Yes,Yes,No,1.54,1
70c518ee-5d7b-43c6-b828-58e16ab9a7b1,Laptop Model B,Active,0,42.49,81.34,68.6,Dell,Intel Core i5,13,70,2,NVIDIA GeForce GTX 1650,No,No,Yes,1.84,1
baca7929-5e02-47ff-bd41-20f8c10060b1,Laptop Model C,Offline,1,42.56,33.29,43.19,Asus,Intel Core i7,14,70,3,Integrated Graphics,No,No,Yes,2.42,1
03d28aec-cef8-43a7-a618-d88a41609a79,Laptop Model A,Offline,1,86.68,36.09,13.41,HP,Intel Core i5,14,60,3,Integrated Graphics,No,Yes,No,2.05,1
45e3dcfb-ca45-4fa3-8158-87e1a3c3c6ea,Laptop Model A,Active,0,75.42,18.67,86.22,Dell,Intel Core i5,14,60,4,NVIDIA GeForce GTX 1650,Yes,No,No,2.24,0
6ac91893-2ab7-41d2-922b-7eb52e5b2742,Laptop Model A,Offline,1,46.17,90.72,34.62,Dell,AMD Ryzen 7,13,60,2,NVIDIA GeForce GTX 1650,Yes,Yes,No,2.09,1
3c181873-a036-44cf-8988-1fc93fd1751e,Laptop Model A,Offline,1,23.9,92.2,71.77,HP,Intel Core i5,13,70,3,Integrated Graphics,Yes,No,No,1.41,1
ef2b4515-1c33-4826-ae1c-81eae6c002a4,Laptop Model C,Offline,1,94.05,52.08,23.71,Asus,Intel Core i5,14,50,2,Integrated Graphics,No,No,No,2.21,1
16d56bdd-8124-4eb5-b428-eaf0f272c146,Laptop Model A,Active,0,12.68,84.51,77.48,Dell,Intel Core i5,14,40,2,NVIDIA GeForce GTX 1650,No,Yes,Yes,1.6,1
775efdbc-6543-47df-b68f-e5bdfedc5160,Laptop Model A,Offline,0,76.53,24.36,13.87,Dell,Intel Core i7,15,60,2,NVIDIA GeForce GTX 1650,No,No,No,1.16,0
5c907bb8-5f6c-4769-88ef-2cdf2b916c40,Laptop Model C,Offline,0,35.51,77.81,63.31,Lenovo,Intel Core i7,13,70,2,Integrated Graphics,Yes,Yes,No,1.33,0
78b6788e-18df-4da6-a07e-687426e0ce5b,Laptop Model C,Offline,1,71.25,47.94,89.45,Dell,Intel Core i7,14,70,2,NVIDIA GeForce GTX 1650,Yes,Yes,Yes,1.51,1
8599ecf5-44bb-4f15-b070-53a314856e2b,Laptop Model C,Offline,1,59.49,28.98,12.11,Asus,AMD Ryzen 7,14,70,3,Integrated Graphics,Yes,No,Yes,1.01,1
57bf0797-52df-4d8d-8527-38eb6a16baa8,Laptop Model B,Active,1,13.48,86.16,89.08,Dell,Intel Core i7,13,70,3,Integrated Graphics,Yes,No,Yes,1.89,1
de23f51a-d6ff-439c-993f-bfa4601ab6a4,Laptop Model B,Active,0,15.33,61.56,93.13,Dell,Intel Core i5,13,40,4,Integrated Graphics,Yes,No,Yes,1.79,1
ac9445db-eb9e-4fe1-9f92-ac7b388f2788,Laptop Model C,Active,0,17.47,88.95,25.66,Lenovo,Intel Core i5,15,40,4,NVIDIA GeForce GTX 1650,No,No,No,2.05,1
acc9ca4b-8645-46f3-8322-a668ec53d7fb,Laptop Model B,Offline,0,94.4,45.23,22.55,HP,Intel Core i7,17,40,4,Integrated Graphics,Yes,Yes,No,1.18,1
ee23a12f-325b-476f-a114-a2b86865ae33,Laptop Model B,Active,1,73.62,55.34,24.28,Asus,Intel Core i5,17,40,3,Integrated Graphics,Yes,Yes,No,1.44,1
9c9c77cd-98af-4b66-837d-f51672ee2547,Laptop Model C,Active,1,30.04,18.95,67.58,Dell,Intel Core i5,15,40,3,NVIDIA GeForce GTX 1650,Yes,Yes,Yes,1.87,1
78d7f83e-9213-49fb-afac-4c7aeb52e1f6,Laptop Model A,Active,0,23.92,58.86,88.08,Dell,Intel Core i7,13,50,4,Integrated Graphics,Yes,No,No,1.67,0
fc5bee87-710d-4512-9509-5cf3dbe49505,Laptop Model B,Active,0,21.22,49.85,69.4,Dell,AMD Ryzen 7,14,60,2,Integrated Graphics,Yes,Yes,Yes,1.8,0
e4230ab5-d496-4b07-af25-b15986d8b544,Laptop Model B,Offline,1,92.36,40.44,78.14,HP,AMD Ryzen 7,15,50,4,NVIDIA GeForce GTX 1650,No,No,No,2.23,1
eb1cc890-4820-49e0-bc9b-764fbbc5e1af,Laptop Model B,Offline,0,70.67,17.27,36.98,Asus,Intel Core i7,13,70,4,NVIDIA GeForce GTX 1650,No,No,Yes,2.0,0
6f64173a-9952-4812-bbc8-18a5d7b4fb8b,Laptop Model B,Offline,1,75.53,73.94,84.95,HP,Intel Core i7,15,60,4,NVIDIA GeForce GTX 1650,Yes,No,Yes,2.01,1
bb9c0df9-4b3b-4b10-9111-4cc3dbbe1a49,Laptop Model B,Offline,0,94.0,24.28,31.0,Dell,AMD Ryzen 7,14,70,2,NVIDIA GeForce GTX 1650,Yes,Yes,Yes,2.14,1
a4f1854a-144e-42f6-9e0f-a0f083007153,Laptop Model B,Offline,0,84.0,24.39,77.36,Dell,AMD Ryzen 7,13,70,3,NVIDIA GeForce GTX 1650,No,No,No,1.07,1
39f2a7f2-3a36-4d9d-8c7e-edfb716f10dd,Laptop Model B,Active,0,21.72,64.19,32.45,Dell,AMD Ryzen 7,13,40,2,NVIDIA GeForce GTX 1650,Yes,No,No,1.71,0
9612713a-e3b8-4112-9599-719415f1c596,Laptop Model B,Active,1,54.22,29.09,62.86,Lenovo,Intel Core i7,17,40,4,NVIDIA GeForce GTX 1650,No,Yes,No,1.6,1
71faa701-20f8-4d0d-8372-4f72e64e3973,Laptop Model C,Active,1,35.18,32.31,46.52,HP,Intel Core i7,17,50,2,NVIDIA GeForce GTX 1650,Yes,No,No,1.52,1
396417ed-229b-4f39-a9ab-a4b97b2e1f3b,Laptop Model A,Offline,1,50.82,60.11,87.49,HP,AMD Ryzen 7,14,70,2,Integrated Graphics,No,Yes,Yes,1.14,1
55a3acbc-1d83-4771-b282-01568e629c35,Laptop Model B,Offline,0,34.88,88.17,42.71,Asus,Intel Core i7,17,40,4,Integrated Graphics,Yes,No,No,1.76,1
d754c244-b1be-40ae-b11f-57059bdb0930,Laptop Model B,Active,0,13.67,21.51,89.49,Lenovo,Intel Core i7,15,70,2,NVIDIA GeForce GTX 1650,No,Yes,Yes,1.88,0
b4f7f149-2303-45c8-a57b-93832774d219,Laptop Model A,Active,1,12.76,27.24,75.65,HP,Intel Core i5,13,40,4,Integrated Graphics,Yes,No,No,1.37,1
82267ad5-1c3d-4c20-9c0c-c4c4010e9deb,Laptop Model A,Active,0,56.96,21.28,90.56,Asus,AMD Ryzen 7,14,70,2,NVIDIA GeForce GTX 1650,No,Yes,Yes,1.43,1
99330c8b-ce5a-4ae7-b93e-fa0f8de54805,Laptop Model B,Offline,0,84.99,84.88,71.48,Asus,Intel Core i5,15,50,4,NVIDIA GeForce GTX 1650,Yes,No,No,1.84,1
60b3936b-f65b-43dc-a76f-63b2a241e700,Laptop Model C,Active,1,24.56,72.77,30.22,Dell,Intel Core i5,13,70,3,Integrated Graphics,Yes,Yes,No,1.42,1
792a703f-8047-4b22-b7cd-d610af1e3932,Laptop Model B,Offline,1,58.49,82.65,23.66,Asus,AMD Ryzen 7,14,50,4,Integrated Graphics,No,No,Yes,1.33,1
c2846bd1-207a-4c93-948c-2a5db2ac292d,Laptop Model A,Active,1,83.74,22.57,11.41,Dell,Intel Core i5,14,40,3,Integrated Graphics,No,No,Yes,1.39,1
bde0d9a5-2c5c-4cd4-b3e1-72f92ac7602c,Laptop Model C,Active,0,60.64,65.26,28.78,HP,Intel Core i7,17,40,4,Integrated Graphics,No,No,No,1.47,0
35411b2c-adff-4525-b8fc-43bc6f3483d8,Laptop Model A,Active,1,82.53,44.31,11.97,Lenovo,Intel Core i7,15,50,4,NVIDIA GeForce GTX 1650,No,Yes,Yes,1.19,1
59e1d41f-5337-40f4-be2d-e93baaa52edd,Laptop Model C,Offline,1,17.4,29.71,39.93,Dell,Intel Core i5,14,50,3,NVIDIA GeForce GTX 1650,Yes,Yes,Yes,2.22,1
108b597b-ed9c-43db-b28f-97d48ed97334,Laptop Model B,Active,0,46.5,10.82,94.04,Lenovo,Intel Core i7,14,50,2,NVIDIA GeForce GTX 1650,Yes,Yes,No,2.34,1
ce999c4d-81a1-44ea-a35f-d61f0f6a76ce,Laptop Model C,Offline,0,57.57,85.97,75.53,Asus,Intel Core i7,14,50,2,Integrated Graphics,No,Yes,Yes,1.39,1
bf097285-40bb-4942-be6f-3cff0cafac6f,Laptop Model B,Active,0,22.2,43.03,88.6,Asus,Intel Core i7,14,70,2,Integrated Graphics,Yes,No,Yes,1.47,0
72f90f4e-34e9-49f0-be6a-3b5e97fba57d,Laptop Model A,Offline,0,81.45,65.98,15.23,Asus,Intel Core i5,14,40,2,Integrated Graphics,Yes,No,No,1.12,1
131a3238-75ff-493c-b157-fde58e7d47fd,Laptop Model B,Offline,0,94.54,31.61,18.07,Dell,AMD Ryzen 7,15,40,3,Integrated Graphics,Yes,Yes,Yes,2.41,1
8a15739a-cde9-4cf9-ac3d-11fadccf4525,Laptop Model B,Active,1,60.67,45.11,56.73,Lenovo,Intel Core i7,15,60,4,Integrated Graphics,No,No,Yes,1.76,1
bc14fe19-1f45-4555-bb46-4556f9745078,Laptop Model B,Offline,1,74.83,32.61,40.66,HP,Intel Core i5,15,40,4,NVIDIA GeForce GTX 1650,Yes,Yes,Yes,1.72,1
3fe68218-3213-495a-87bb-f208fada72d0,Laptop Model B,Offline,1,24.05,65.82,24.2,Asus,Intel Core i7,14,50,2,Integrated Graphics,Yes,No,No,1.44,1
fb30db72-44ef-412c-92ff-dcdc3e9d36ea,Laptop Model C,Offline,0,18.35,61.25,93.45,Asus,AMD Ryzen 7,15,70,2,Integrated Graphics,Yes,No,Yes,1.81,1
5ce7ddf2-bcd7-4eb0-9972-78bebdac03ae,Laptop Model C,Active,1,51.44,92.19,92.6,Asus,Intel Core i5,17,70,4,NVIDIA GeForce GTX 1650,Yes,Yes,No,2.42,1
4c9ed4cc-e4fc-48e0-815e-c50536fd5fe8,Laptop Model B,Offline,1,79.03,82.22,33.45,Asus,Intel Core i5,17,70,3,Integrated Graphics,No,Yes,No,1.15,1
36f76e4a-edfc-4a1c-8737-8359f7e92640,Laptop Model C,Offline,1,86.83,69.13,32.34,Asus,Intel Core i7,17,60,4,NVIDIA GeForce GTX 1650,No,No,No,1.25,1
46a190e4-c906-47de-9b3a-8dd2a025ccb4,Laptop Model A,Offline,0,93.36,18.1,65.52,HP,Intel Core i5,15,60,4,Integrated Graphics,Yes,Yes,Yes,1.79,1
369b5a3b-4e50-4e30-ad3a-294d98d06a22,Laptop Model C,Active,1,23.64,75.66,41.57,Lenovo,Intel Core i7,14,40,3,Integrated Graphics,No,No,Yes,1.38,1
6ce4e753-9826-4846-9501-21e5ca500fa6,Laptop Model C,Active,1,53.79,60.67,43.73,Dell,Intel Core i5,14,40,2,Integrated Graphics,No,Yes,Yes,2.06,1
1d1954ce-f059-4d40-9e28-2f66cd234834,Laptop Model A,Offline,1,74.82,70.48,14.18,Asus,Intel Core i7,17,50,4,Integrated Graphics,No,Yes,Yes,2.46,1
14d362cd-fbae-4941-aa55-5821ac6cfbcd,Laptop Model C,Active,1,54.35,14.38,34.35,Dell,AMD Ryzen 7,15,60,2,NVIDIA GeForce GTX 1650,No,No,No,2.31,1
9c84007c-4b67-4e6d-86ae-e890202a5548,Laptop Model C,Active,1,82.14,53.23,23.91,HP,AMD Ryzen 7,14,70,3,Integrated Graphics,No,Yes,No,2.01,1
59a13fad-4b78-4c19-9281-6edc8ea206aa,Laptop Model A,Active,0,62.42,91.79,12.18,Dell,Intel Core i7,15,50,4,NVIDIA GeForce GTX 1650,No,Yes,Yes,2.15,1
e0822941-bc25-4aed-9190-b5ce9d0fd717,Laptop Model B,Active,1,50.36,11.32,69.42,Asus,Intel Core i7,17,60,2,NVIDIA GeForce GTX 1650,No,Yes,Yes,2.09,1
e1a94bf2-8588-471d-b6bc-66ea26594a96,Laptop Model B,Active,0,36.03,40.42,76.64,HP,Intel Core i5,17,40,4,NVIDIA GeForce GTX 1650,Yes,No,No,1.79,0
dbb8f50e-ae55-46b8-b909-733ec9a143a1,Laptop Model A,Offline,1,84.28,76.77,13.81,HP,AMD Ryzen 7,17,60,2,NVIDIA GeForce GTX 1650,Yes,Yes,No,1.96,1
ae046d76-96ee-482d-b978-2731cbac5cf0,Laptop Model B,Active,1,40.22,12.61,37.63,Dell,AMD Ryzen 7,13,50,3,NVIDIA GeForce GTX 1650,No,Yes,Yes,1.84,1
6eddd6cd-d1e9-4147-b5e2-802064a6a731,Laptop Model B,Active,1,39.72,54.82,23.71,Asus,Intel Core i5,15,40,4,Integrated Graphics,Yes,Yes,No,1.65,1
eaf749cb-3640-47d5-b626-47252d2431fc,Laptop Model C,Active,1,53.81,92.74,77.85,HP,Intel Core i5,15,50,2,Integrated Graphics,Yes,No,Yes,1.17,1
36aa85fb-64cc-4771-84ad-abeeaf34e522,Laptop Model A,Active,1,19.73,44.68,36.98,Asus,Intel Core i7,14,60,4,Integrated Graphics,Yes,Yes,Yes,2.14,1
17070b43-288a-45e4-bc93-27f11bd5e86c,Laptop Model C,Active,1,64.54,12.37,31.12,Lenovo,AMD Ryzen 7,15,60,3,NVIDIA GeForce GTX 1650,No,No,Yes,2.28,1
c2cd8d3d-bc2b-4897-b84c-9f95306f94cb,Laptop Model C,Offline,0,14.61,79.38,59.92,Lenovo,Intel Core i7,13,50,3,NVIDIA GeForce GTX 1650,No,No,No,2.05,0
